,created_at,hashtags,lang,location,locationBis,positivity,text
2723,2018-06-27 18:05:07,"['SRBBRA', 'WM2018', 'SERBRA']",de,"Köln, Deutschland",DEU,0,"„Jesus im Abseits!“

Wie wahr, wie wahr...😂

#SRBBRA #WM2018 #SERBRA"
2724,2018-06-27 18:05:07,"['SERBRA', 'RUSIA2018', 'WORLDCUP']",it,Milano,ITA,0,"Brasile partito fortissimo, altra occasione con Stojkovic che salva il risultato. #SERBRA #RUSIA2018 #WORLDCUP"
2725,2018-06-27 18:05:09,['SERBRA'],pt,got twd vikings soa,,0,#SERBRA AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA O CAMPEAO VOLTOOOOOOOOOOOOOOOOOOU
2726,2018-06-27 18:05:09,"['serviafc', 'SERBRA']",en,Londonderry & Yorkshire,,0,come on #serviafc make my day #SERBRA
2727,2018-06-27 18:05:10,[],en,Valhalla,,0,"RT @geeenat: @minkir116 @Pwaashino @ndirpaya @Viqphrvman @jessedanyusuf @servingfist23 @Temi_Teflon @aiken_voka you see that guy????  
#Wor…"
2728,2018-06-27 18:05:11,['SERBRA'],pt,in tsuki's heart,,0,"os jogadores passando na frente dos que estao tentando marca gol, sou eu na vida com tudo, desculpa por atrapalhar vcs parças kkkk
#SERBRA"
2729,2018-06-27 18:05:14,['SERBRA'],de,,,0,"RT @CafeRizz: Bei Brasilien singen alle mit. Vielleicht macht das doch den Unterschied 

#SERBRA"
2730,2018-06-27 18:05:14,[],de,Hannover,DEU,0,"Ich habe bisher jedes Spiel ""neutral"" geschaut, aber die serbischen Fans mit Ihren Sebrenica-Rufen und Ihr Trainer.… https://t.co/LvFTfqEp81"
2731,2018-06-27 18:05:14,"['SUICRC', 'SERBRA', 'ElMundialEnDIRECTV', 'WorldCup']",es,"Medellín, Colombia",COL,0,#SUICRC #SERBRA partidazos #ElMundialEnDIRECTV @DIRECTVSports #WorldCup
2732,2018-06-27 18:05:15,[],fr,"Le Havre, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
2733,2018-06-27 18:05:15,"['SERBRA', 'WorldCup']",en,Brighton London Paris Barry,,-1,Disco Sausage and Bobby Firmino on the bench. Disappointed. #SERBRA #WorldCup
2734,2018-06-27 18:05:16,['SERBRA'],fr,,,0,Je suis déjà prêt #SERBRA
2735,2018-06-27 18:05:16,"['Copa2018', 'SERBRA', 'BRA']",pt,,,0,Se não for pro tite cair eu nem assisto esse jogo #Copa2018 #SERBRA #BRA
2736,2018-06-27 18:05:17,[],pt,Etats-Unis,,0,"RT @37Oumaima: Ó Pátria amada  Idolatrada  Salve! Salve!  
Brasil, de amor eterno seja símbolo  
O lábaro que ostentas estrelado,
#VaiBrasi…"
2737,2018-06-27 18:05:19,"['Servia', 'SERBRA']",en,,,0,I want #Servia out!  #SERBRA
2738,2018-06-27 18:05:19,"['SERBRA', 'WM2018']",de,Rheinland/Ruhrgebiet/Alderaan,,0,Endlich wieder schöner Fussball. #SERBRA #WM2018
2739,2018-06-27 18:05:20,[],de,Berlin,DEU,0,"RT @dpa_live: Wer zieht aus der Gruppe E ins Achtelfinale ein? Brasilien um Superstar Neymar, Serbien und die Schweiz liegen quasi gleichau…"
2740,2018-06-27 18:05:20,['SERBRA'],fr,"Le Mans, France / Tahiti ",FRA,0,Mtn place à #SERBRA
2741,2018-06-27 18:05:21,"['SERBRA', 'WorldCup']",en,"Johannesburg, South Africa",ZAF,0,"RT @ChelseaFC: A place in the knock-out stages at stake...

Next up, it's @willianborges88's Brazil v Serbia! #SERBRA #WorldCup https://t.c…"
2742,2018-06-27 18:05:21,['SERBRA'],pt,"São Paulo, Brasil",BRA,0,"Tô me arrepiando igual uma gata de ouvir o povo cantando no estádio
#SERBRA"
2743,2018-06-27 18:05:22,"['JogaOQueSabe', 'SERBRA', 'Copa2018']",pt,,,0,4 minutos de jogo e o Arnaldo e o Galvão já discutiram. Gostamos #JogaOQueSabe #SERBRA #Copa2018
2744,2018-06-27 18:05:23,['SERBRA'],fr,"Salon, France",FRA,-1,ohhh jy ai cru laa #SERBRA
2745,2018-06-27 18:05:26,['SERBRA'],pt,,,0,só vai Brasil #SERBRA
2746,2018-06-27 18:05:26,['SERBRA'],fr,France,FRA,-1,waaaa jai cru ca allait rentrer  #SERBRA https://t.co/KciueKfZwb
2747,2018-06-27 18:05:27,['SERBRA'],en,"Gujarat, India",IND,0,"What a start of the match #SERBRA . Brazil are attacking and defending,  both in the same penalty box 😂"
2748,2018-06-27 18:05:28,"['GloboNaCopa', 'CentraldaCopa', 'Copa2018', 'SERBRA']",es,,,0,Tite entitiado #GloboNaCopa #CentraldaCopa #Copa2018 #SERBRA https://t.co/qH3qzU2QNx
2749,2018-06-27 18:05:30,['SERBRA'],de,in je hoofd.,,0,@estherroddav #SERBRA is spannender
2750,2018-06-27 18:05:30,['SERBRA'],en,"San Francisco, CA",USA,1,"Considering the World Cup so far, I’m nervous rn #SERBRA"
2751,2018-06-27 18:05:31,[],fr,"Ile-de-France, France",FRA,0,"RT @Histoire_du_PSG: 🇧🇷 T.SILVA et NEYMAR sont titulaires avec le Brésil face à la Serbie. 

🔴 RECORD : O Monstro devient le représentant p…"
2752,2018-06-27 18:05:34,"['SERBRA', 'WorldCup']",en,IC 02,,0,"RT @ChelseaFC: A place in the knock-out stages at stake...

Next up, it's @willianborges88's Brazil v Serbia! #SERBRA #WorldCup https://t.c…"
2753,2018-06-27 18:05:36,['SERBRA'],fr,"France, Eastside",FRA,1,Ferme là Lizarzu t'es fini #SERBRA
2754,2018-06-27 18:05:37,['SERBRA'],pt,NYC,,0,Vai Brasil!! 🇧🇷 #SERBRA
2755,2018-06-27 18:05:38,"['VAR', 'SERBRA']",fr,"Toulouse, hein. ",FRA,-1,"Mon dieu que la #VAR est une catastrophe pour le foot. 

#SERBRA 

@AfterRMC"
2756,2018-06-27 18:05:39,"['SERBRA', 'WorldCup2018']",es,"Toronto, Ontario, Canada",CAN,0,"Let the stress cleaning begin! Vamos lá, Brasil!
#SERBRA #WorldCup2018"
2757,2018-06-27 18:05:39,"['SERBRA', 'WorldCup18']",en,"California, USA",,0,RT @njrstats: “May God Bless us and protect us 🙏🏽⚽️” VAMOS NEY 💚💚💛💛 #SERBRA #WorldCup18 https://t.co/pJm1n0lvjQ
2758,2018-06-27 18:05:39,"['SERBRA', 'worldcup', 'neymar']",en,🇸🇬🇦🇺,,0,"RT @Mvan_berkel: Don't touch Neymar...
#SERBRA #worldcup #neymar https://t.co/CF9jRvBmGN"
2759,2018-06-27 18:05:40,['SERBRA'],pt,Minas - Brasil,URY,0,"""O CAMPEÃO VOLTOUUUUUUU"" #SERBRA"
2760,2018-06-27 18:05:40,['SERBRA'],fr,"Tours, France",FRA,1,Gabriel Jesus un des joueurs elles plus surcoté sur cette planète il est moins bon que JK Augustin #SERBRA
2761,2018-06-27 18:05:40,['SERBRA'],fr,France,FRA,-1,Non mais l’arbitre il est aveugle ou quoi ?? Il y’a au moins 2 mètres de hors jeu !! #SERBRA
2762,2018-06-27 18:05:40,[],fr,,,1,"RT @Le_Footoir: 🎁 GAGNEZ LE MAILLOT DE VOTRE CHOIX.
Plus que quelques heures pour jouer. Vous êtes désormais plus de 800 participants.

1⃣…"
2763,2018-06-27 18:05:42,"['Worldcup', 'SERBRA']",en,Nairobi ,KEN,1,"RT @Ciku_Muriithi: Ladies with Brazilian hair, you owe Brazil your support! Be loyal as we root for 🇧🇷

#Worldcup #SERBRA"
2764,2018-06-27 18:05:45,"['SERBRA', 'FIFAWCOnStarTimes']",en,Nairobi,KEN,0,RT @LilKoima: Up next on World Football is #SERBRA so don't touch that dial #FIFAWCOnStarTimes https://t.co/5QHlpacuce
2765,2018-06-27 18:05:46,['SERBRA'],fr,,,0,Je suis déjà prêt #SERBRA https://t.co/SotSzu6LkV
2766,2018-06-27 18:05:46,"['Neymar', 'SERBRE', 'SERBRA', 'WorldCup2018', 'WC2018']",en,"Cotthem, België",,0,I suppose everyone is questioning themselves how soon #Neymar is going to cry today. #SERBRE #SERBRA #WorldCup2018 #WC2018
2767,2018-06-27 18:05:47,"['SERBRA', 'BrasilGanha', 'BRA', 'Copa2018']",pt,"Pará, Brasil",,0,"Vamos Brasil, a Sérvia hj só vai servir pra levar gol 🙏 #SERBRA #BrasilGanha #BRA #Copa2018"
2768,2018-06-27 18:05:47,"['BRA', 'SERBRA', 'PSGWorldCup', 'WorldCup']",en,United States,USA,0,"RT @PSG_English: #BRA
🇷🇸🆚🇧🇷 #SERBRA
⌚8 pm CET, 2 pm ET, 11 am PT

@neymarjr and Thiago Silva start for Brazil!! 

🏆 #PSGWorldCup #WorldCup…"
2769,2018-06-27 18:05:49,['SERBRA'],en,Jhanda Chichi-Scheme 3-Saddar,,-1,Hope the Serbs get fucked #SERBRA
2770,2018-06-27 18:05:50,['SERBRA'],pt,,,0,quero goleada hj #SERBRA
2771,2018-06-27 18:05:51,[],fr,Vendôme ,FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
2772,2018-06-27 18:05:51,"['Neymar', 'Coutinho', 'Twilight', 'WorldCup', 'SERBRA', 'BRA']",en,"Fontenay-sous-Bois, France",FRA,1,"#Neymar and #Coutinho's duo is a better love story than #Twilight

#WorldCup #SERBRA #BRA"
2773,2018-06-27 18:05:51,"['bra', 'SRB', 'BRASRB', 'SERBRA']",pt,"Bauru, São Paulo",BRA,0,"o Galvão se coçando

#bra #SRB #BRASRB #SERBRA https://t.co/KiQ3fefVeh"
2774,2018-06-27 18:05:53,['SERBRA'],pt,tmylm tour •fan acc•,,0,TO TENDO UM TROÇO COM ESSE JOGO #SERBRA
2775,2018-06-27 18:05:53,"['SERBRA', 'WorldCup']",en,Trinidad and Tobago ,URY,0,"RT @ChelseaFC: A place in the knock-out stages at stake...

Next up, it's @willianborges88's Brazil v Serbia! #SERBRA #WorldCup https://t.c…"
2776,2018-06-27 18:05:55,"['WorldCup', 'SERBRA']",en,Between the sticks,,1,Stojkovic was going down too early there. Rather fortunate the shot hit his trailing legs. #WorldCup #SERBRA
2777,2018-06-27 18:05:56,['SERBRA'],de,BaWü,,0,"RT @waszumelden: #SERBRA
Die Serbische-Nationalmannschaft trägt ihren Namen zurecht,
fast alle Spieler enden auf - ic und sind durchgängig…"
2778,2018-06-27 18:05:58,"['SERBRA', 'BRA']",pt,Nárnia,,0,"RT @candybixcoito: EU TENHO UM ATAQUE CARDÍACO ATÉ O FINAL DO JOGO, É ISTO. 
#SERBRA 
#BRA"
2779,2018-06-27 18:05:58,['SERBRA'],de,"Berlin, Deutschland",DEU,0,"RT @CafeRizz: Bei Brasilien singen alle mit. Vielleicht macht das doch den Unterschied 

#SERBRA"
2780,2018-06-27 18:05:59,"['serbia', 'Brazil', 'fifa', 'fifa18', 'fifa2018live', 'fifa2018livematches']",en,"Punjab, Pakistan",PAK,1,"#serbia vs #Brazil is live now go and watch this match.
#fifa #fifa18 #fifa2018live #fifa2018livematches… https://t.co/opUzPkqWVi"
2781,2018-06-27 18:05:59,[],en,"Arkansas, USA",,1,4 mins in and Jesus has two offside calls against him. Too bad Brazil doesn't have a forward capable of intelligent… https://t.co/MfirazHqJt
2782,2018-06-27 18:06:00,[],es,"Heidelberg,SA",ZAF,0,"RT @Match_Analysis: ¿Listo para dos partidos a la vez? 🆘 Nosotros te tenemos cubierto 👍 con ⚡️ cambio inmediato entre partidos.

Acompáñano…"
2783,2018-06-27 18:06:01,"['BRASER', 'SERBRA', 'Senegal']",en,Intersectionaland,,0,"Me watching this match with my sore throat #BRASER #SERBRA .

Saving myself for #Senegal tomorrow https://t.co/Dxsy6WoJPY"
2784,2018-06-27 18:06:02,[],de,Deutschland,,0,"RT @dpa_live: Wer zieht aus der Gruppe E ins Achtelfinale ein? Brasilien um Superstar Neymar, Serbien und die Schweiz liegen quasi gleichau…"
2785,2018-06-27 18:06:03,"['SERBRA', 'WorldCup']",en,Incognito 🇩🇪,,0,"RT @ChelseaFC: A place in the knock-out stages at stake...

Next up, it's @willianborges88's Brazil v Serbia! #SERBRA #WorldCup https://t.c…"
2786,2018-06-27 18:06:03,['SERBRA'],en,"East London, South Africa",ZAF,0,RT @Lewanjoksi: Germany eliminated Brazil in 2014 with a 7-1 defeat ; time for Brazil to prove themselves.  #SERBRA
2787,2018-06-27 18:06:06,"['SERBRA', 'VaiBrasil']",pt,,,0,COMO ASSIM O BRASIL AINDAJAO FEZ GOL ? #SERBRA #VaiBrasil
2788,2018-06-27 18:06:06,"['SERBRA', 'Copa2018']",pt,blair noticed: 13x❤️ 2x💬,,0,VAMOS BRASIIIIIIIIIL #SERBRA #Copa2018 https://t.co/57jc0DOmPt
2789,2018-06-27 18:06:07,"['SRBBRA', 'Copa2018', 'SERBRA']",it,"Belém, Brasil",BRA,0,"MODO FULL PISTOLA ATIVADO
#SRBBRA
#Copa2018 
#SERBRA https://t.co/tyBUieTsIY"
2790,2018-06-27 18:06:07,"['VAR', 'SERBRA']",fr,LAB👁️🔬🇧🇪🏆,,-1,"RT @KidRomii: Mon dieu que la #VAR est une catastrophe pour le foot. 

#SERBRA 

@AfterRMC"
2791,2018-06-27 18:06:07,"['WorldCup', 'SERBRA']",en,India,IND,1,"#WorldCup Catch all the action right here

Live Updates: https://t.co/3O2jppVdaO
#SERBRA https://t.co/OoN4Us3nZE"
2792,2018-06-27 18:06:08,"['england', 'korger', 'SERBRA']",en,"Lambeth, London",GBR,0,RT @jesuisturnip: Football’s coming home. #england #korger #SERBRA https://t.co/CDaKCZfPN2
2793,2018-06-27 18:06:08,['SERBRA'],fr,"Roubaix/Lille, France",FRA,-1,"Mais t'es con Neymar, heureusement y'a hors-jeu #SERBRA"
2794,2018-06-27 18:06:09,"['CM2018', 'SRBBRA', 'SERBRE', 'SERBRA']",fr,Paris,USA,1,"#CM2018 #SRBBRA #SERBRE #SERBRA 
On veut votre avis, qui va l'emporter ce soir ??

Suivez ce match en direct sur… https://t.co/H9DX6wSIvd"
2795,2018-06-27 18:06:09,['SERBRA'],pt,"São Paulo, Brasil",BRA,0,"""O campeão voltou"" [para a casa]. Ainda não acredito que e a Alemanha foi eliminada #SERBRA O Brasil precisa voltar… https://t.co/eFZJ5n4LbR"
2796,2018-06-27 18:06:11,"['SERBRA', 'Josse', 'bravo']",fr,Chez Moi,,-1,#SERBRA ça y çest parti  les 2 anti arbitre commence et supporter du Bresil #Josse #bravo 😥
2797,2018-06-27 18:06:12,[],fr,"Montpellier, France",FRA,0,"RT @Arrowgance_: Fun fact, c’est pas la première fois qu’elle se fait déboîter quelque chose à cause de son frère https://t.co/dWs3s2Noi3"
2798,2018-06-27 18:06:12,[],de,LAN Sweet LAN,,0,Die deutsche Elf ist ja auch endlich raus. https://t.co/OZaCz8tfGA
2799,2018-06-27 18:06:16,['SERBRA'],fr,,,0,Moi j'sais pas vs... C'est le début du match #SERBRA et une chose m'a marquée... @neymarjr c'est coupé ces spaghett… https://t.co/vdQV4u6JS1
2800,2018-06-27 18:06:18,"['WorldCup', 'offside', 'SERBRA', 'BRASER']",en,"Třinec, Česká republika",,0,it feels like linesmen at the #WorldCup are watching the matches with a 5 second delay... #offside #SERBRA #BRASER
2801,2018-06-27 18:06:18,['SERBRA'],fr,Neverland,,0,Coutinho fait moi rêver stp 🙌🏻 #SERBRA
2802,2018-06-27 18:06:21,['SERBRA'],de,Neustrelitz/Germany,DEU,0,@hauptsachebunt laaaaangweilig. Hier spielt die Musik #SERBRA :D
2803,2018-06-27 18:06:21,"['SERBRE', 'SERBRA', 'CM2018']",fr,lampedusa,,0,"Gabriel jésus c'est le werner du Brésil, un gros surcôté #SERBRE #SERBRA #CM2018"
2804,2018-06-27 18:06:22,"['SERBRA', 'VAR']",fr,Paris & Toulouse,FRA,1,A quoi servent les arbitres assistants si ils peuvent plus annoncer les HJ pour laisser l’assurance vidéo faire ? #SERBRA #VAR
2805,2018-06-27 18:06:25,"['SERBRA', 'Copa2018']",pt,São Paulo,BRA,0,Vamos lá #SERBRA #Copa2018 https://t.co/IjeMaLZBU7
2806,2018-06-27 18:06:28,"['NeymarJR', 'MadeDefiant', 'SERBRA']",en,Marvel & DC | TV Shows | Books,,0,RT @beatsbydreUK: 1% chance. 99% faith #NeymarJR #MadeDefiant #SERBRA https://t.co/eG9JQKazAB
2807,2018-06-27 18:06:28,['SERBRA'],pt,Neverland,,0,"VAMO BRASIL,  a Coreia ja fez o trabalho dela 

#SERBRA https://t.co/rOS6nsYTdj"
2808,2018-06-27 18:06:30,['SERBRA'],en,Linda ♡ Açelya,USA,0,LET’S GO BRAAAAZZZIIL #SERBRA
2809,2018-06-27 18:06:31,"['Brasil', 'Bra', 'Brazil', 'WorldCup', 'WorldCup2018', 'WorldCupRussia2018', 'NeymarJR', 'SERBRA']",en,,,0,"Go BRAZIL!!!!! 
#Brasil #Bra #Brazil #WorldCup #WorldCup2018  #WorldCupRussia2018 #NeymarJR #SERBRA"
2810,2018-06-27 18:06:31,"['BRA', 'SERBRA', 'SERxBRA', 'Copa2018']",pt,Golpelândia - FORA TEMER,,0,"Agora entendi o porquê dessa sacanagem de partidas simultâneas: inibir a armação de resultados. Que bosta

#BRA #SERBRA #SERxBRA
#Copa2018"
2811,2018-06-27 18:06:32,['SERBRA'],fr,"Malaga , Casa Milan , Medellìn",,0,RT @FootWag: La soeur de Neymar sera bien là pour #SERBRA malgré sa blessure... Elle s'est deboîté l'épaule sur le but de son frère face au…
2812,2018-06-27 18:06:31,"['SERBRA', 'SRBBRA']",en,Worldwide,,0,"Don't touch Neymar

#SERBRA #SRBBRA https://t.co/ogqWwxXOn1"
2813,2018-06-27 18:06:34,['SERBRA'],en,"Here,There & Everywhere ",,0,This damn refree didn't see Brazil is offside! #SERBRA
2814,2018-06-27 18:06:41,['SERBRA'],pt,hogwarts {gryffindor} ; 🏳️‍🌈,,0,Algo me diz que este jogo vai ser interessante!! #SERBRA
2815,2018-06-27 18:06:44,['SERBRA'],fr,,,-1,RT @najetrami: Rassurez moi TF1 diffuse le #SERBRA ? Non parcque inutile de vous dire qui commente sur Bein ...
2816,2018-06-27 18:06:44,"['CM2018', 'SERBRA']",fr,Mösting A,,1,"Les hors-jeu, plus que jamais (VAR), sont signalés tardivement et ça semble logique. Chiant, mais logique. 
#CM2018 #SERBRA"
2817,2018-06-27 18:06:44,"['SERBRA', 'FIFAWCOnStarTimes']",en,Nairobi,KEN,1,"RT @Moseax: Team Brazil 🇧🇷
Team Serbia 🇷🇸
Which one are you supporting Tonight? 
#SERBRA 
#FIFAWCOnStarTimes"
2818,2018-06-27 18:06:45,['SERBRA'],es,"São Paulo, Brasil",BRA,0,"TIRA A BOLA DELEZ 
#SERBRA"
2819,2018-06-27 18:06:45,"['Copa2018', 'SERBRA']",pt,,,0,"os dois jogadores casaram e caíram juntos KKKKLKKK

#Copa2018 #SERBRA"
2820,2018-06-27 18:06:47,"['SERBRA', 'SRBBRA']",en,"Jerantut, Pahang  ",MYS,0,"RT @9GAGFootball: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/ogqWwxXOn1"
2821,2018-06-27 18:06:48,['SERBRA'],en,de Verenigde Nederlanden,,0,Go Serbia. Beat the brazil Creatura squad #SERBRA https://t.co/DIqdarbzPS
2822,2018-06-27 18:06:48,"['SERBRA', 'Copa2018']",pt,Portugal 🇵🇹,PRT,0,Portugal aqui torcendo pelo Brasil!!! 🇵🇹 🇧🇷 #SERBRA #Copa2018
2823,2018-06-27 18:06:48,[],en,"Swansea, Wales",USA,1,"Serbia v Brazil. The world's most expensive player and arguably one of the world's best, will come head to head wit… https://t.co/9bByoRoBRo"
2824,2018-06-27 18:06:50,"['WorldCup', 'SERBRA']",en,"Liverpool, England",GBR,1,"Brazil clearing their own chances haha!

#WorldCup #SERBRA"
2825,2018-06-27 18:06:53,"['Copa2018', 'VemHexa', 'SERBRA']",pt,Brasil,,0,"Querido Brasil pt2,
Eu to com sono. Se for igual ao ultimo jogo eu durmo e se vc perder eu choro #Copa2018 #VemHexa  #SERBRA"
2826,2018-06-27 18:06:54,[],pt,cpv,,0,"RT @lepaqueta: COMEÇOU, VAI BRASIL!

pai nosso que está no céu
protegido seja o nosso gol
venha a nós muito futebol
sejam feitos os nossos…"
2827,2018-06-27 18:06:55,"['SERBRA', 'WorldCup']",en,"Dhaka, Bangladesh",BGD,-1,Can anyone give me live stream link for the #SERBRA game that will work on mobile too !? #WorldCup
2828,2018-06-27 18:06:55,"['GloboNaCopa', 'CentraldaCopa', 'SERBRA', 'Copa2018']",pt,,,0,"Foi lindo o povo cantando o hino em coro no estadio ❤️
#GloboNaCopa #CentraldaCopa #SERBRA #Copa2018"
2829,2018-06-27 18:06:55,['SERBRA'],en,Asteroid B-612,,1,"#SERBRA Brazil came out swinging, Serbia is good team, we will see how they will respond."
2830,2018-06-27 18:06:56,['SERBRA'],fr,"Buenos Aires, Argentine",ARG,0,RT @FootWag: La soeur de Neymar sera bien là pour #SERBRA malgré sa blessure... Elle s'est deboîté l'épaule sur le but de son frère face au…
2831,2018-06-27 18:06:56,"['SERBRA', 'SERBRE']",fr,,,1,Je ne connais pas très bien la Serbie. Sont-ils capables de battre le Brésil ? #SERBRA #SERBRE
2832,2018-06-27 18:06:57,[],en,"Kisii, Kenya",KEN,0,"RT @beebree0: Later this evening!

Match: Serbia vs Brazil

Competition: 2018 World Cup

Date: 27-06-2018

Kick-off time: 9:00 

Stadium: S…"
2833,2018-06-27 18:06:59,"['SERBRA', 'SRBBRA']",en,"Kedah, Malaysia",MYS,0,"RT @9GAGFootball: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/ogqWwxXOn1"
2834,2018-06-27 18:07:00,['SERBRA'],pt,,,0,gabriel jesus tem mo cara de triste viado #SERBRA
2835,2018-06-27 18:07:02,[],fr,"Loiret, Centre",,0,RT @ShantaEdinson__: Mdr Neymar déboîte sa sœur même indirectement https://t.co/BwLRoKEWkw
2836,2018-06-27 18:07:02,[],en,"South Dublin, Ireland",IRL,1,"Reasons why @Brazil won't win the world cup 
1- Ederson is more likely to keep a clean sheet than Alisson
2-Firminh… https://t.co/8q1JgQP2Jn"
2837,2018-06-27 18:07:05,"['SERBRA', 'SerbiaBrasile']",it,,,0,Kolarov e Willian già ai ferri corti. Dopo cinque minuti. @delinquentweet #SERBRA #SerbiaBrasile https://t.co/jdr3gmg8lo
2838,2018-06-27 18:07:06,['SERBRA'],en,"Inverness, Scotland",GBR,1,Brazil half time win please!#SERBRA https://t.co/OgusaRmXC4
2839,2018-06-27 18:07:09,"['SERBRA', 'WorldCup']",en,London,GBR,-1,Jesus has been buck average still starts #SERBRA when will he justify his place? #WorldCup
2840,2018-06-27 18:07:10,['SERBRA'],pt,,,0,BOATOS QUE O CAMPEÃO VOLTOU #SERBRA
2841,2018-06-27 18:07:13,"['england', 'korger', 'SERBRA']",en,,,0,RT @jesuisturnip: Football’s coming home. #england #korger #SERBRA https://t.co/CDaKCZfPN2
2842,2018-06-27 18:07:13,['SERBRA'],pt,Rio de Janeiro,,0,Menino Jesus fazendo do Brasil um pouco menos cristão nesse início de #SERBRA
2843,2018-06-27 18:07:16,"['SERBRA', 'SRBBRA']",en,"Sylhet, Bangladesh",BGD,0,"RT @9GAGFootball: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/ogqWwxXOn1"
2844,2018-06-27 18:07:17,"['SERBRA', 'SRBBRA']",en,"Jalisco, México",,0,"RT @9GAGFootball: Don't touch Neymar

#SERBRA #SRBBRA https://t.co/ogqWwxXOn1"
2845,2018-06-27 18:07:17,[],pt,"Rio de Janeiro, Brasil",,0,"Vale observar o que vai acontecer: Sérvia rejuvenesceu o time na escalação de hoje. Nos dois outros jogos, os sérvi… https://t.co/x2i3mpuQJp"
2846,2018-06-27 18:07:19,"['CM2018', 'SERBRA']",fr,"Paris, France",FRA,1,"#CM2018 #SERBRA Même si les supporters serbes 🇷🇸 donnent de la voix, les Brésiliens 🇧🇷 donnent le tempo dans les tr… https://t.co/V1igtIIThZ"
2847,2018-06-27 18:07:20,"['SERBRA', 'WorldCup']",en,knowhere,,0,"RT @ChelseaFC: A place in the knock-out stages at stake...

Next up, it's @willianborges88's Brazil v Serbia! #SERBRA #WorldCup https://t.c…"
2848,2018-06-27 18:07:21,"['WorldCup', 'SERBRA']",en,"Brackley, England",,-1,I may well be forced to eat my words but why on earth is Gabriel Jesus still playing #WorldCup #SERBRA
2849,2018-06-27 18:07:22,"['Rusia2018', 'Copa2018', 'SERBRA']",pt,Belo Horizonte,BRA,0,Bora queimar a língua? 3 toques na bola e já deu pra ver que deu pra Gabriel Jesus como titular. #Rusia2018 #Copa2018 #SERBRA
2850,2018-06-27 18:07:24,['WorldCup'],en,uxbridge,,0,With Germany out of the #WorldCup it means England can’t lose to them on penalties. Will Brazil be another big name… https://t.co/ihvY0dSujI
2851,2018-06-27 18:07:25,"['maidiremondiali', 'SUI', 'SERBRA']",it,,,0,@zar_zeta ho messo su globo... questi due dell'isola sono insopportabili #maidiremondiali #SUI #SERBRA
2852,2018-06-27 18:07:26,"['BRASER', 'SERBRA', 'BRESER', 'SERBRE']",fr,"Nantes, France",FRA,1,RT @Ant1Adam: Avec un vrai supporter brésilien 😃 #BRASER #SERBRA #BRESER #SERBRE https://t.co/tmyf6dC57I
2853,2018-06-27 18:07:28,[],en,,,1,What happens if the flag stays down for a marginal offside and they score from resulting corner? Surely that can’t… https://t.co/lrfsk7whJ0
2854,2018-06-27 18:07:28,"['SERBRA', 'WorldCup2018']",es,LAB👁️🔬🇧🇪🏆,,0,"RT @CAlmeidaAuthor: Let the stress cleaning begin! Vamos lá, Brasil!
#SERBRA #WorldCup2018"
2855,2018-06-27 18:07:29,['SERBRA'],fr,"Lille, France",FRA,1,Gabriel Jesus qui est large hors jeux mais ça joue encore mdrrrrrrr #SERBRA
2856,2018-06-27 18:07:29,"['SER', 'bra', 'SERBRA', 'FIFAWorldCup2018']",en,somewhere,,-1,"#SER taking the game to #bra with that high press
#SERBRA #FIFAWorldCup2018"
