,created_at,hashtags,lang,location,locationBis,positivity,text
7775,2018-06-17 19:22:00,[],en,Nigeria ,NGA,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7776,2018-06-17 19:22:00,['WorldCup'],fr,Paris,USA,0,"RT @AFPSport: #WorldCup - 1-1...balle au centre !
La Suisse vient d'égaliser par son milieu de terrain Steven Zuber (14) sur une tête après…"
7777,2018-06-17 19:22:02,['BRASWI'],en,united kingdom,,-1,RT @HabibaDaSilva: Waiting for this game like... VAMOS 🇧🇷 #BRASWI https://t.co/RRtKhvZDNG
7778,2018-06-17 19:22:03,"['BRASWI', 'BRA', 'BRASUI', 'GainWithFlashy']",en,⚽,,1,"RT @flashytrain1: Get ready to gain massively
in my next tweet
#BRASWI #BRA #BRASUI 
#GainWithFlashy"
7779,2018-06-17 19:22:03,"['worldcup', 'Neymar', 'BRASWI']",en,"London, England",GBR,0,Got myself a DIY Neymar haircut kit... Just add water... #worldcup #Neymar #BRASWI https://t.co/OCq34cG0oI
7780,2018-06-17 19:22:06,"['BRESUI', 'BRASWI', 'CoupeduMonde']",fr,"Galway, Ireland",IRL,-1,"Non mais en fait, vu comme elle est partie cette coupe du monde, c’est le Panama qui va la gagner! #BRESUI #BRASWI #CoupeduMonde"
7781,2018-06-17 19:22:06,['BRASWI'],en,"Dublin City, Ireland",IRL,0,You have to find room for Fernandinho and Firmino in your starting 11 IMO 🤨  #BRASWI
7782,2018-06-17 19:22:07,"['BRA', 'BRASWI', 'WorldCup']",en,,,0,"RT @SIZZLERGRANDE: CMON NEYMAR, YOU CAN DO THIS!! #BRA #BRASWI #WorldCup"
7783,2018-06-17 19:22:08,['BRASWI'],en,Bruh I won't tell u😁,,1,RT @eckoxsoldier: Wow! Take a bow P. Coutinho #BRASWI
7784,2018-06-17 19:22:11,[],en,,,0,Whoa 😳 https://t.co/bGRJDIv2Sb
7785,2018-06-17 19:22:12,"['swissinLa', 'SUI', 'HoppSchwiiz', 'BRASWI']",en,"Harajuku, Ginza, Nihonbashi,Tokyo.",JPN,1,RT @SwissCGLA: #swissinLa going wild after the first #SUI goal! @FIFAWorldCup #HoppSchwiiz #BRASWI https://t.co/EIOmqQDkII
7786,2018-06-17 19:22:16,"['BRASWI', 'WorldCup']",en,"North West, England",,-1,The refs leniency with handing out cards so far in this World Cup has fucked endless request a bets up 😣 #BRASWI #WorldCup
7787,2018-06-17 19:22:17,[],en,,,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7788,2018-06-17 19:22:17,"['BRASUI', 'WorldCup', 'BRASWI']",pt,"Florida, USA",URY,0,RT @FIFAWCGoals: CATinho 😭 🐈 #BRASUI #WorldCup #BRASWI https://t.co/xd8CPnoKc2
7789,2018-06-17 19:22:20,"['WorldCup', 'BRASWI', 'UthandoNoxolo']",en,"Pretoria, South Africa",ZAF,-1,"The plot a seriously twisted everywhere

#WorldCup #BRASWI #UthandoNoxolo"
7790,2018-06-17 19:22:22,['BRASWI'],en,Hazlemere,,0,Get Bobby on. #BRASWI
7791,2018-06-17 19:22:23,[],en,,,-1,"RT @FifunmiRexx: Brazil should beat Switzerland black and blue, the people who without shame and conscience collected all the loot of Abach…"
7792,2018-06-17 19:22:23,[],fr,paris,,1,RT @NicolasKanaan: - Salut Nasser c’est Jean-Michel. Dis-moi c’est quoi cette coupe de Neymar. Ça va faire baisser les droits TV en @Ligue1…
7793,2018-06-17 19:22:23,[],en,Stonehouse,,-1,"When I was a kid Brazil took the piss out of other teams, totally outplayed them. Recent teams have been living off… https://t.co/eo0NZmDnOc"
7794,2018-06-17 19:22:28,['BRASWI'],en,,,0,Brazil. What is happening. #BRASWI
7795,2018-06-17 19:22:32,"['braswi', 'brasui', 'worldcup']",it,"Torino, Piemonte",,0,"#braswi #brasui #worldcup

Finora 1 a 1 più che giusto"
7796,2018-06-17 19:22:32,['BRASWI'],de,"Hamburg, Deutschland",DEU,0,RT @CmdKrieger: Was ne Bude. Die Brasilissen lassen gegen die Schwitzer nichts anbrennen. #BRASWI
7797,2018-06-17 19:22:34,[],en,,,1,"RT @TheSportsman: 🍑 WATCH: Coutinho's early contender for Goal of the Tournament...

We've been treated to some absolute peaches so far at…"
7798,2018-06-17 19:22:35,[],en,,,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7799,2018-06-17 19:22:35,[],en,"London, Bengaluru",GBR,-1,"PAINFUL match.. to watch..

no class.. no skills..

Ronaldinho kind of class missing in the current Brazil team!!… https://t.co/LKU3pZia2v"
7800,2018-06-17 19:22:36,"['BRASWI', 'Worldcup']",en,"Eastbourne, U.K",GBR,-1,So Brazil are... really average! #BRASWI #Worldcup
7801,2018-06-17 19:22:37,[],en,Belgium,BEL,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7802,2018-06-17 19:22:37,[],en,,,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7803,2018-06-17 19:22:39,"['lichtsteiner', 'Juve']",it,,,0,Il fatto che #lichtsteiner stasera non stia giocando con la #Juve lo si capisce dal fatto che sia stato ammonito.… https://t.co/fGXcyr464I
7804,2018-06-17 19:22:40,['BRASWI'],en,,,0,The Swiss looking tasty! 👏🏻🇨🇭#BRASWI https://t.co/Ed7oq3ySDz
7805,2018-06-17 19:22:40,"['worldcup', 'BRASWI']",en,Dhaka/Bangladesh,BGD,0,"Both Sides Attacking Football ! Totally Confuse Whats Happening #worldcup , #BRASWI"
7806,2018-06-17 19:22:40,"['Berhami', 'Neymar']",it,"Roma, Lazio",,0,"Ho appena letto ""#Berhami è un ottimo giocatore... Sta fermando #Neymar"".

P.S.: Neymar, mezzo infortunato, non gio… https://t.co/y0oYc6jBVZ"
7807,2018-06-17 19:22:41,[],en,"Nairobi, Kenya",KEN,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7808,2018-06-17 19:22:41,"['BRASWI', 'BRA', 'BRASUI', 'GainWithFlashy']",en,"River Rouge, MI",,1,"RT @flashytrain1: Get ready to gain massively
in my next tweet
#BRASWI #BRA #BRASUI 
#GainWithFlashy"
7809,2018-06-17 19:22:42,[],en,,,0,RT @BBCMOTD: Whoa 😳 https://t.co/bGRJDIv2Sb
7810,2018-06-17 19:22:42,[],en,,,-1,"RT @FifunmiRexx: Brazil should beat Switzerland black and blue, the people who without shame and conscience collected all the loot of Abach…"
7811,2018-06-17 19:22:42,"['BRA', 'SWI', 'BRASWI']",en,"Elgin, IL",USA,1,"RT @goal: GOAAAL!

A PHENOMENAL strike from Coutinho to give #BRA the lead against #SWI! #BRASWI https://t.co/9KPfvbLdWn"
7812,2018-06-17 19:22:42,[],en,"ÜT: 49.169177,-122.948789",,1,"RT @GurpsSahara: Neymar trying to do everything is actually hindering Brazil, no doubt he’s a class player, team player? i’m not so sure...…"
7813,2018-06-17 19:22:43,"['BRASWI', 'BRA', 'BRASUI', 'GainWithFlashy']",en,Москва,,1,"RT @flashytrain1: Get ready to gain massively
in my next tweet
#BRASWI #BRA #BRASUI 
#GainWithFlashy"
7814,2018-06-17 19:22:45,"['BRASWI', 'BRA', 'BRASUI', 'GainWithFlashy']",en,"Durban, South Africa",ZAF,1,"RT @flashytrain1: Get ready to gain massively
in my next tweet
#BRASWI #BRA #BRASUI 
#GainWithFlashy"
7815,2018-06-17 19:22:46,['BRASWI'],de,Ich stand dort,,0,Sensationelle Technik #BRASWI https://t.co/jWuFz9zQDF
7816,2018-06-17 19:22:48,[],en,"Antioch, CA",USA,0,"RT @OptaJean: 10 - The last 12 shots on target faced by Brazil 🇧🇷 in the World Cup:

⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️
⚽️
⚽️
👐🏻
⚽️
⚽️

Goalkeeper ? #BRA…"
7817,2018-06-17 19:22:49,"['WorldCup', 'BRASWI']",en,,,-1,"4 years on, Brazil are still a mess  #WorldCup #BRASWI"
7818,2018-06-17 19:22:50,['Switzerland'],en,,,1,#Switzerland are putting together some good stuff when going forward and look pretty solid at the back. This is goi… https://t.co/TGjYRUh4Ul
7819,2018-06-17 19:22:51,"['Brazil', 'WorldCup']",en,,,1,Neymar is why #Brazil won't win this #WorldCup Greedy. Individual. Egotistical. Not good enough to pull that off. A… https://t.co/jbs4ksg1xD
7820,2018-06-17 19:22:52,"['BRASWI', 'WorldCup']",en,"Dar es Salaam, Tanzania",TZA,0,Tite is messing up keeping Jesus over Firminho #BRASWI #WorldCup
7821,2018-06-17 19:22:53,"['BRA', 'GER', 'SUI']",de,,,0,"#BRA sagt sich gerade: ""Wir wollen dennoch nicht gern #GER im Achtelfinale. Das darf #SUI machen "". 
Mal sehen ob d… https://t.co/609ZCTqnbb"
