Age,Country,Description,Link,Name,Position,Firstname,Lastname
27,England,"Jordan Henderson is not a regular goalscorer but harries and presses relentlessly in the middle third in order to regain possession as quickly as possible – as high up the pitch as possible – after it is lost, so his team can get on the front foot immediately.",https://api.fifa.com/api/v1/picture/players/2018fwc/356189_sq-300_jpg?allowDefaultPicture=true,JORDAN HENDERSON,Midfielder,Jordan,Henderson
22,England," Fit enough to relentlessly press, and intelligent enough on the ball to prise open stubborn defences with a sumptuous through pass, Dele Alli also has an eye for goal – often timing his runs to devastating effect.",https://api.fifa.com/api/v1/picture/players/2018fwc/401298_sq-300_jpg?allowDefaultPicture=true,DELE ALLI,Midfielder,Dele,Alli
22,England,"A classy, strong ball-playing midfielder, Ruben Loftus-Cheek has been rewarded for his influential displays in the middle of the park on loan at Crystal Palace in the English Premier League with a spot in the Three Lions’ Russia 2018 squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/411303_sq-300_jpg?allowDefaultPicture=true,RUBEN LOFTUS-CHEEK,Midfielder,Ruben,Loftus-cheek
24,England,"Captain Harry Kane is England’s undoubted talisman, leader and key player. The prolific Tottenham Hotspur man is a forward who can score all types of goals: with both feet, his head, from distance or from inside the six yard box.",https://api.fifa.com/api/v1/picture/players/2018fwc/369419_sq-300_jpg?allowDefaultPicture=true,HARRY KANE,Forward,Harry,Kane
23,England,"A player whose undoubted raw talent has seen weighty expectations placed on his shoulders from a young age, Raheem Sterling has begun to mature into a truly world class talent under the guidance of Pep Guardiola at Manchester City.",https://api.fifa.com/api/v1/picture/players/2018fwc/336043_sq-300_jpg?allowDefaultPicture=true,RAHEEM STERLING,Forward,Raheem,Sterling
31,England,"Despite being something of a latecomer to the international scene, Jamie Vardy has tried to make up for lost time with his energetic performances, using his electric pace to press opposition defenders, affording them no time to relax.",https://api.fifa.com/api/v1/picture/players/2018fwc/400820_sq-300_jpg?allowDefaultPicture=true,JAMIE VARDY,Forward,Jamie,Vardy
27,England," With a languid style that masks his pace, Danny Welbeck can be a cool finisher and has a canny knack of being in the right place at the right time in the penalty area.",https://api.fifa.com/api/v1/picture/players/2018fwc/274034_sq-300_jpg?allowDefaultPicture=true,DANNY WELBECK,Forward,Danny,Welbeck
20,England,Marcus Rashford is the very definition of an overnight sensation. The meteoric month in 2016 that saw him shoot from Manchester United youth team player to one of England’s brightest stars would look out of place in a comic book.,https://api.fifa.com/api/v1/picture/players/2018fwc/401470_sq-300_jpg?allowDefaultPicture=true,MARCUS RASHFORD,Forward,Marcus,Rashford
31,France,"First capped in 2008, Hugo Lloris is now part of the furniture in the France team, having made the goalkeeping jersey his own and wearing the captain's armband. His cool head and serenity on and off the pitch have long been valuable assets for _Les Bleus._",https://api.fifa.com/api/v1/picture/players/2018fwc/297105_sq-300_jpg?allowDefaultPicture=true,HUGO LLORIS,Goalkeeper,Hugo,Lloris
33,France,"Born in Kinshasa, Congo DR, Steve Mandanda moved to France at a young age and soon entered Le Havre's youth academy, becoming first-team goalkeeper at the age of just 20. Blessed with excellent ball-handling skills, a formidable leap and superb reflexes on his line, he can also launch attacks with both his feet and hands.",https://api.fifa.com/api/v1/picture/players/2018fwc/254133_sq-300_jpg?allowDefaultPicture=true,STEVE MANDANDA,Goalkeeper,Steve,Mandanda
25,France,"At one time enrolled at France's Clairefontaine national football centre, Alphonse Areola represented his country in every youth category before his promotion to the senior squad. Considered one of the finest keepers of his generation, he received his maiden senior call-up in 2015.",https://api.fifa.com/api/v1/picture/players/2018fwc/368840_sq-300_jpg?allowDefaultPicture=true,ALPHONSE AREOLA,Goalkeeper,Alphonse,Areola
22,France,"Benjamin Pavard is among the most recent arrivals in the France ranks. The 22-year-old with the curly brown locks received his maiden call-up in November 2017, and he wasted little time in making his presence felt. Naturally talented and physically imposing at 6'2'', he also provides genuine versatility.",https://api.fifa.com/api/v1/picture/players/2018fwc/411471_sq-300_jpg?allowDefaultPicture=true,BENJAMIN PAVARD,Defender,Benjamin,Pavard
22,France,"A three-time Ligue 1 champion before his 23rd birthday, Presnel Kimpembe has achieved a difficult feat – winning regular playing time in central defence for Paris Saint-Germain, despite stiff competition. He has done so thanks to a versatile array of gifts.",https://api.fifa.com/api/v1/picture/players/2018fwc/401459_sq-300_jpg?allowDefaultPicture=true,PRESNEL KIMPEMBE,Defender,Presnel,Kimpembe
25,France,"Impressively refined and effective as a defender, Raphael Varane is one of the first names on the teamsheet for both Real Madrid and France. He made his professional debut for Lens aged just 17, before being snapped up by the Liga giants a single season later.",https://api.fifa.com/api/v1/picture/players/2018fwc/359440_sq-300_jpg?allowDefaultPicture=true,RAPHAEL VARANE,Defender,Raphael,Varane
24,France,"Victorious at the FIFA U-20 World Cup 2013 alongside Paul Pogba, Samuel Umtiti gave a tantalising glimpse into a bright future with his performances on Turkish soil. That future has now well and truly arrived.",https://api.fifa.com/api/v1/picture/players/2018fwc/368846_sq-300_jpg?allowDefaultPicture=true,SAMUEL UMTITI,Defender,Samuel,Umtiti
32,France,"Ready to play at his first FIFA World Cup, centre-back Adil Rami's superb season with Marseille made him the perfect candidate to replace the injured Laurent Koscielny.",https://api.fifa.com/api/v1/picture/players/2018fwc/299876_sq-300_jpg?allowDefaultPicture=true,ADIL RAMI,Defender,Adil,Rami
25,France,"On the standby list for France at UEFA EURO 2016, Djibril Sidibe came within palpable reach of his first major international tournament that summer. Billed as one of the best right-backs in France since his days at Lille, the defender had to wait until September 2016 for his maiden cap.",https://api.fifa.com/api/v1/picture/players/2018fwc/398682_sq-300_jpg?allowDefaultPicture=true,DJIBRIL SIDIBE,Defender,Djibril,Sidibe
22,France,"Left-back Lucas Hernandez has football in his DNA. The son of former centre-back Jean-Francois Hernandez, he was born in Marseille during his father's spell at the French club – as was his brother Theo, who currently plays for Real Madrid.",https://api.fifa.com/api/v1/picture/players/2018fwc/411470_sq-300_jpg?allowDefaultPicture=true,LUCAS HERNANDEZ,Defender,Lucas,Hernandez
23,France,"Benjamin Mendy's love affair with the France shirt began when he was just 15, and it has flourished ever since. The defender was a regular at youth level and made the step up to the seniors in March 2017 – shortly before helping Monaco secure the French title and earning a transfer to Manchester City.",https://api.fifa.com/api/v1/picture/players/2018fwc/335995_sq-300_jpg?allowDefaultPicture=true,BENJAMIN MENDY,Defender,Benjamin,Mendy
25,France,"Paul Pogba has matured into one of world football's most recognisable talents, thanks to his powerful 6'3'' frame, immaculate technique, highly-tuned understanding of the game and powerful shot.",https://api.fifa.com/api/v1/picture/players/2018fwc/367388_sq-300_jpg?allowDefaultPicture=true,PAUL POGBA,Midfielder,Paul,Pogba
23,France,"Corentin Tolisso is yet another gem from the Lyon youth academy, and it was at Lyon where he took his first steps as a professional. Blossoming over four seasons in Ligue 1, the versatile midfielder eventually caught the eye of Bayern Munich, and he has taken his game to a fresh level since joining the Bundesliga giants last summer.",https://api.fifa.com/api/v1/picture/players/2018fwc/404566_sq-300_jpg?allowDefaultPicture=true,CORENTIN TOLISSO,Midfielder,Corentin,Tolisso
27,France,"Not part of France's plans for Brazil 2014, N'Golo Kante has become one of the finest players in the world in just four years. He was a major architect of Leicester City's surprise Premier League title in 2015/16, and he followed that up by helping Chelsea take the crown the following season.",https://api.fifa.com/api/v1/picture/players/2018fwc/398681_sq-300_jpg?allowDefaultPicture=true,NGOLO KANTE,Midfielder,Ngolo,Kante
31,France,"Blaise Matuidi is a tireless worker whose remarkable physical and mental qualities allow him to cover a huge amount of terrain from his midfield position. Always willing to help out with pressing opponents or recovering the ball, the left-footer has also developed a real knack for getting forward.",https://api.fifa.com/api/v1/picture/players/2018fwc/358014_sq-300_jpg?allowDefaultPicture=true,BLAISE MATUIDI,Midfielder,Blaise,Matuidi
29,France,"Didier Deschamps brought Steven Nzonzi into the France fold last November, and having seen the technically-gifted and powerful midfielder up close, he opted to include him in his travelling party for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/319327_sq-300_jpg?allowDefaultPicture=true,STEVEN NZONZI,Midfielder,Steven,Nzonzi
27,France,"Antoine Griezmann no longer needs any introduction. Since being nominated as one of three finalists for The Best FIFA Men's Player Award for 2016, the forward has remained consistently effective, as proved by his goal and assist numbers with both Atletico Madrid and France this term.",https://api.fifa.com/api/v1/picture/players/2018fwc/336435_sq-300_jpg?allowDefaultPicture=true,ANTOINE GRIEZMANN,Forward,Antoine,Griezmann
22,France,"A slick, accurate passer and dangerous from set pieces, Thomas Lemar has already proved he has the stature to impose himself as one of France's most reliable performers with the ball.",https://api.fifa.com/api/v1/picture/players/2018fwc/402049_sq-300_jpg?allowDefaultPicture=true,THOMAS LEMAR,Forward,Thomas,Lemar
31,France,"Olivier Giroud is a powerful and athletic forward who boasts excellent aerial ability and composure in front of goal, where his one-touch passing, finishing acumen and ability to improvise can wreak havoc.",https://api.fifa.com/api/v1/picture/players/2018fwc/358015_sq-300_jpg?allowDefaultPicture=true,OLIVIER GIROUD,Forward,Olivier,Giroud
19,France,"Befitting his status as the symbol of a new era for French football, Kylian Mbappe was the first player called up by France to be born after their 1998 FIFA World Cup™ win. The forward was already making waves and being showered with plaudits when he got the call, thanks in large part to his superb UEFA Champions League performances for Monaco.",https://api.fifa.com/api/v1/picture/players/2018fwc/389867_sq-300_jpg?allowDefaultPicture=true,KYLIAN MBAPPE,Forward,Kylian,Mbappe
21,France,"Ousmane Dembele is among the most exciting young talents in French football. Armed with outrageous technique and capable of blistering acceleration, he also belongs to a select band of players who are equally adept with both feet, making him unpredictable for opposition defenders.",https://api.fifa.com/api/v1/picture/players/2018fwc/398680_sq-300_jpg?allowDefaultPicture=true,OUSMANE DEMBELE,Forward,Ousmane,Dembele
24,France,"It is no easy task singling out Nabil Fekir's greatest talent. Pacy and an expert reader of the game, he can also shoot and dribble. In short, he can do it all – and, on top of that, he boasts hugely impressive mental strength in all situations.",https://api.fifa.com/api/v1/picture/players/2018fwc/401458_sq-300_jpg?allowDefaultPicture=true,NABIL FEKIR,Forward,Nabil,Fekir
25,France,"At his thrilling best, Florian Thauvin is capable of conjuring a goal or dazzling with a piece of skill whenever a chance arises. His idiosyncratic style of play has often caused him problems since his precocious emergence with Bastia, and the winger long sought stability before eventually finding his feet during his second spell with Marseille.",https://api.fifa.com/api/v1/picture/players/2018fwc/368965_sq-300_jpg?allowDefaultPicture=true,FLORIAN THAUVIN,Forward,Florian,Thauvin
32,Germany,An extremely attack-minded style of play effectively allows Manuel Neuer to function as an eleventh outfielder. It saw him awarded the adidas Golden Glove for his outstanding work in Germany’s triumph at the last FIFA World Cup™ in Brazil.,https://api.fifa.com/api/v1/picture/players/2018fwc/228912_sq-300_jpg?allowDefaultPicture=true,MANUEL NEUER,Goalkeeper,Manuel,Neuer
27,Germany,"Having only made his senior international debut almost exactly a year ago, Kevin Trapp is now travelling to Russia with the defending champions for the FIFA World Cup™ finals.",https://api.fifa.com/api/v1/picture/players/2018fwc/274179_sq-300_jpg?allowDefaultPicture=true,KEVIN TRAPP,Goalkeeper,Kevin,Trapp
26,Germany,"Marc-Andre ter Stegen has successfully made the step up from promising goalkeeping talent to recognised world-class custodian, one who excels through his ability on the ball.",https://api.fifa.com/api/v1/picture/players/2018fwc/309302_sq-300_jpg?allowDefaultPicture=true,MARC-ANDRE TER STEGEN,Goalkeeper,Marc-andre,Terstegen
26,Germany,"Marvin Plattenhardt is a set-piece specialist and, although a left-back, has risen to prominence for regularly chipping in with assists at the other end of the pitch.",https://api.fifa.com/api/v1/picture/players/2018fwc/309312_sq-300_jpg?allowDefaultPicture=true,MARVIN PLATTENHARDT,Defender,Marvin,Plattenhardt
